acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,focus_lv, chill_lv,workout_lv,party_lv,pred,id,name
833,0.004,0.588,195140,0.597,0.0,2,0.251,-5.718999999999999,0,0.0297,127.907,4,0.2239999999999999,0,0,0,0,1,5rN2wGNSNjKxAsyjvHBC4c,"Don't Enter, Pt. 3"
834,0.0093,0.6409999999999999,138914,0.662,0.0,9,0.0805,-7.87,1,0.0322,152.157,4,0.165,0,0,0,0,1,0wPjoiCfbtmleKzlIGuQ0D,Run Away
837,0.255,0.7290000000000001,177661,0.535,0.0,6,0.111,-4.401,0,0.0318,130.02200000000002,4,0.0667,0,0,0,0,1,324lrF95UjHMkvxPnO8qPU,Low Tide
839,0.0239,0.6779999999999999,116697,0.74,0.0,5,0.715,-4.749,0,0.143,163.925,4,0.246,0,0,0,0,1,0chPvYWkwBuaP3VVIygjs4,Rich & Sad
840,0.0116,0.466,144016,0.5479999999999999,0.0,10,0.502,-4.971,0,0.299,164.958,4,0.337,0,0,0,0,1,3pjC4jkvDdqZem2x8I1KyF,Auto Pistol
842,0.0136,0.632,142502,0.7190000000000001,0.0,6,0.456,-4.499,0,0.3339999999999999,161.909,4,0.485,0,0,0,0,1,31KimT5Kzg2hTTzTNunXzg,Drills in the Hills
843,0.0025399999999999,0.5870000000000001,159138,0.81,0.0,0,0.111,-5.255,1,0.246,120.354,4,0.426,0,0,0,0,1,3IGJgzL5F2Ohj8vP2nmp04,Bout That Life
845,0.0273,0.657,206333,0.6679999999999999,0.0,2,0.32,-6.207999999999999,1,0.136,162.997,4,0.2269999999999999,0,1,1,1,1,1s9DTymg5UQrdorZf43JQm,Fell In Luv (feat. Bryson Tiller)
848,0.316,0.551,122331,0.573,2.49e-06,5,0.107,-4.1530000000000005,1,0.372,169.46400000000003,3,0.209,0,0,0,0,1,3JnbauRAM5tvB042wbuorJ,Low Key
856,0.183,0.768,85210,0.905,0.0,10,0.502,-1.255,1,0.175,139.947,4,0.316,0,0,0,0,1,3xLnr84fU8N6UrDPeHFpdI,Dead Angels
860,0.215,0.6829999999999999,117923,0.59,0.0,0,0.135,-4.949,1,0.359,209.986,4,0.0401,0,0,0,0,1,72x9Lcah4SMfE5TRf7gira,Seventy Four
861,0.282,0.655,144639,0.631,0.0,2,0.0935,-5.599,1,0.3289999999999999,165.196,4,0.0951,0,0,0,0,1,3gFhm655tVBNaVbhi5UmnU,Room 921
866,0.089,0.93,117468,0.55,0.0,11,0.111,-5.959,1,0.157,187.988,4,0.3929999999999999,0,0,0,0,1,7Ekuj4IetcyH8Y4xueKap8,Talk
867,0.00374,0.773,229800,0.51,0.0295,7,0.0902,-7.053,1,0.0401,179.898,4,0.286,0,0,0,0,1,4NiQxxKa8yW8nkqGPoQSQD,Just One Thing
869,0.0819,0.737,169293,0.596,0.0,1,0.143,-6.749,1,0.05,206.096,4,0.143,0,0,0,0,1,0Okhidaj0Kyyh47jOHiBaL,HOT STEPPA
871,0.0465,0.713,199001,0.813,0.0,8,0.187,-5.428999999999999,1,0.168,152.02,4,0.196,0,0,0,0,1,2DtuEwPdlbo7RTWq66IxMy,Killer Butterfly
873,0.0425,0.687,186985,0.457,0.00853,2,0.1009999999999999,-8.392999999999999,1,0.183,189.916,4,0.183,0,0,0,0,1,7GS3nv5rpmDXDJ2h8GdAsr,Crowsfeet
874,0.00208,0.359,210340,0.94,0.00698,4,0.231,-4.636,1,0.157,130.043,4,0.0693,0,0,0,0,1,4er9uGBNOtaWzR5kQleQBo,1punch
878,0.00687,0.7040000000000001,138057,0.7929999999999999,0.00307,2,0.4679999999999999,-4.924,1,0.143,199.93,4,0.345,0,0,0,0,1,7aWyiq6UX1NKC1aOGkUEun,Dejection
883,0.00123,0.655,143259,0.743,2.92e-06,1,0.47,-5.26,1,0.0388,130.031,4,0.0664,0,0,1,1,1,5rxrXQ6V5CXu9doBCd67qD,Killing 2 Birds With 22 Stones ($UICIDEBOY$ X TRAVIS BARKER)
884,0.0193,0.72,189109,0.727,0.0,1,0.107,-8.16,1,0.221,155.982,4,0.2769999999999999,0,0,0,0,1,4nutwPQrK56fFmrAMgyPhz,"10,000 Degrees"
885,0.15,0.585,185218,0.579,0.0,10,0.111,-9.387,0,0.447,120.838,4,0.281,0,0,0,0,1,0fyBYsrmpihh1mfalssDlB,King Tulip
886,0.00221,0.8440000000000001,203897,0.52,0.00122,5,0.7,-10.626,0,0.5329999999999999,149.995,4,0.289,0,0,0,0,1,7wPHEEGn0rWMZEDrDcOaDa,Carrollton
887,0.362,0.703,168889,0.7020000000000001,1.49e-06,11,0.0627,-6.502999999999999,0,0.235,134.756,4,0.187,0,0,0,0,1,3Fc67u2JV066rq6iRDVqpS,MyTimeIsTooGreatToBeWasted
888,0.178,0.669,226415,0.5529999999999999,0.0,0,0.0681,-6.976,1,0.0511,180.268,4,0.156,0,1,0,0,1,0VUoZQ3YaLewq752x4yxA4,It's Been a Long Time Since You Said That You Missed Me
895,0.00163,0.784,146004,0.852,0.0,8,0.0781,-2.511,0,0.166,134.046,4,0.529,0,0,0,0,1,6unVKGOa0kQaxxWbdMMCR3,Pull the Trigger
896,0.0239,0.6659999999999999,129149,0.954,0.0,5,0.369,-4.825,1,0.518,209.562,4,0.605,0,0,0,0,1,7syJGmmzGDAYJVJ9mDHOT9,Fall Off
900,0.0526,0.7020000000000001,192774,0.396,0.0,11,0.136,-9.344,0,0.272,160.006,4,0.302,0,0,0,0,1,2Mug0w8WM7drwmv9QMbZBR,Frostbite
909,0.118,0.619,170856,0.59,0.0,8,0.17,-5.534,1,0.0392,220.102,4,0.16,0,0,0,0,1,22RmlGGsTXB22MSvWrLqP9,SNOW
910,0.0163,0.8490000000000001,143000,0.407,0.096,3,0.127,-9.494,0,0.24,150.00799999999998,4,0.246,0,0,0,0,1,3k8AeDhApZrHMeGGvtL3ev,Hourglass
920,0.00214,0.809,154549,0.642,0.00025,2,0.135,-5.975,1,0.0788,124.984,4,0.0967,0,0,0,0,1,157DtALQc80G7VdRT1qKXc,Where The Fuck Is God 2
922,0.000133,0.7170000000000001,154044,0.643,0.000117,8,0.14,-6.872000000000001,1,0.0688,164.00799999999998,4,0.193,0,0,0,0,1,0PepIU9959RvMLowVpSO3f,Lathargic
928,0.0485,0.539,157037,0.8440000000000001,0.0,6,0.604,-4.664,1,0.209,162.01,4,0.507,0,0,0,0,1,7mbFFEQWsBfpvfrluE4OvW,LEFT 4 DEAD
931,0.0002399999999999,0.488,112461,0.664,0.0,8,0.151,-5.115,1,0.0707,160.15200000000002,4,0.3289999999999999,0,0,0,0,1,5qJbGeP8AegGpM8DJC4rti,FACE IN THE SOIL ft. KAMIYADA - PROD. H E A L
934,0.467,0.609,132810,0.762,0.0,7,0.103,-5.859,1,0.509,145.019,4,0.382,0,0,0,0,1,57nHdn34LXHLDwmewLwIm7,Talking Shiit Anthem
935,0.00248,0.75,273063,0.828,0.000957,1,0.281,-2.092,1,0.106,120.018,4,0.327,0,0,0,0,1,18FJF9PfuJ3jQffoXFxFNy,"You'renottheshiit, Pt. 3"
944,0.0539,0.679,133699,0.64,4.88e-05,9,0.13,-7.731,1,0.0339,145.011,4,0.237,0,0,0,0,1,3OOHAPmhydQSDXW6SoodKM,i know u been stressed <3
945,0.177,0.8340000000000001,162462,0.421,1.41e-05,7,0.159,-6.655,0,0.124,130.03,4,0.093,0,0,0,0,1,1aj1Qg7QvZJ7GZuSY9ISea,THE SUN
946,4.07e-05,0.706,137247,0.635,0.0001139999999999,1,0.145,-6.832999999999999,1,0.0771,140.084,4,0.0952,0,0,0,0,1,6jn9W05u6s5pYnjv47A0vX,Nasacar
952,0.0124,0.6459999999999999,169990,0.882,2.71e-05,9,0.698,-3.969,1,0.263,150.178,4,0.363,0,0,0,0,1,3yCkb5GtTuJY8rbv98hR8S,Throwing Puppies in a Lawn Mower
954,0.1639999999999999,0.807,160731,0.564,0.0,6,0.0804,-7.938,0,0.319,192.008,4,0.225,0,1,1,1,1,5Q7mb1K0OF3RkJGy2Zs5fN,BERETTA (feat. Wifisfuneral)
955,0.051,0.665,175357,0.452,0.0,7,0.0907,-9.766,1,0.091,162.016,4,0.272,0,0,1,0,1,4fhoGi2a8os5lcLzT4glaw,How Da Game Go
957,0.0114,0.759,157539,0.779,0.0,0,0.367,-5.549,0,0.3279999999999999,164.99400000000003,3,0.27,0,0,0,0,1,0xZcg2VINp9FgqXVaNysjL,Demon $layer
960,0.47,0.4479999999999999,209099,0.541,0.0,4,0.1,-11.34,0,0.397,163.84,4,0.237,0,0,0,0,1,3QVIBuVrIe5IHOZepa7JBZ,Slipknot
961,0.2739999999999999,0.562,176591,0.579,0.0,10,0.102,-6.787999999999999,0,0.484,168.28599999999997,4,0.5770000000000001,0,1,1,1,1,7J2gyNghNTzl4EsLhXp01Q,infinity (888) - feat. Joey Bada$$
963,0.000959,0.5579999999999999,173105,0.65,0.0,2,0.109,-4.129,1,0.0394,155.14700000000002,4,0.346,0,0,0,0,1,3OPJlSzUYho0iSBr4kmZS2,World Burn
970,0.0561,0.508,187237,0.5710000000000001,0.0,8,0.0897,-10.136,1,0.2269999999999999,119.977,5,0.21,0,0,0,0,1,7MryV8QCfW4lBxDf5lKFd5,Knock Knock
974,0.0071,0.922,126790,0.472,0.0,6,0.11,-8.369,0,0.246,130.015,4,0.24,0,0,0,0,1,4PpyUPUOviRLYYN47DxN3M,FUCK ERRBODY
977,0.151,0.8320000000000001,225547,0.652,0.0,6,0.0936,-6.324,1,0.257,132.116,4,0.376,0,0,0,0,1,532wuLEWIb0cRLD8FobJI1,Wouldn't Be Nothing
980,0.124,0.599,199827,0.622,0.00278,10,0.158,-4.313,0,0.264,183.23,4,0.1989999999999999,0,0,0,0,1,24b6djSbUFQtXAdyb3FMbr,PTSD
981,0.271,0.557,205439,0.7390000000000001,0.0,1,0.17,-5.473,0,0.525,167.19799999999998,4,0.585,0,0,0,0,1,37bREXWmmdy7R2DCES8yCQ,Straight Drop X 4
986,0.0334,0.913,146939,0.574,0.0,1,0.119,-7.022,1,0.298,196.056,4,0.33,0,0,1,0,1,6GzPrIUIyvzccRVMVBK2Aa,GO GETTA
987,0.0197,0.496,153846,0.542,7.699999999999999e-06,6,0.0992,-11.244000000000002,1,0.0629,156.12,4,0.0937,0,0,0,0,1,1jXnBW1Ew8KNb8UR94cak6,Tar Lungs
988,0.0031,0.5920000000000001,137121,0.953,1.13e-06,0,0.365,-0.933,0,0.377,154.996,4,0.188,0,0,0,0,1,1k9rwbVHqU9S2msC1fiAIi,POPSHiiT777
990,0.132,0.5820000000000001,194979,0.936,0.0,2,0.115,-2.544,1,0.0803,160.018,4,0.0791,0,0,0,0,1,48zQWrXgc8kkrGkK4ffSJf,Dn
992,0.0391,0.77,148255,0.6409999999999999,0.0,1,0.38,-5.059,1,0.231,165.968,4,0.303,0,0,0,0,1,7nc10nkSdlkFi4j2EO4BD5,Dead Inside
995,0.187,0.529,135861,0.847,0.0004969999999999,8,0.123,-3.714,1,0.2239999999999999,159.09,4,0.375,0,0,0,0,1,3d3SXAQRNcnCDJk93LsfWg,Class Four Freestyle
996,0.145,0.637,128042,0.682,0.00213,1,0.122,-4.375,1,0.155,148.988,4,0.3829999999999999,0,0,0,0,1,3KFa0h5Gi15UyVhJN02mYH,Heartless
998,0.0217,0.767,81726,0.669,0.000606,1,0.306,-5.183,1,0.757,170.42700000000002,4,0.3389999999999999,0,0,0,0,1,4HojqM4O2Wh6fmkfARuJVc,Who You Talking To
999,0.0075299999999999,0.7490000000000001,116370,0.4579999999999999,0.00011,1,0.175,-9.617,1,0.296,127.936,4,0.0481,0,0,0,0,1,49wXWCgErMseOh2ya9KQ9M,Nihilus
1003,0.0249,0.579,197320,0.594,0.0,2,0.0967,-8.461,1,0.4679999999999999,163.078,4,0.477,0,0,0,0,1,1w8XCWRzLN75HARAqNQIRY,Last Strike
1005,0.156,0.4629999999999999,167453,0.728,0.0,1,0.176,-7.994,0,0.353,162.386,4,0.321,0,0,0,0,1,1g4zEL3uOnhwvnMEOVAbNM,A King's Nightmare
1007,0.15,0.772,166560,0.639,0.0,1,0.0698,-7.119,1,0.467,168.112,4,0.261,0,1,1,1,1,6uFn47ACjqYkc0jADwEdj1,Pop Out (feat. Lil Tjay)
1008,0.138,0.77,127200,0.5760000000000001,0.0,8,0.08,-11.845,0,0.3389999999999999,166.162,4,0.364,0,0,0,0,1,40QrLHWdsxyXLAdjJG4Rxs,Chosen 1
1010,0.00537,0.727,143591,0.636,0.0,4,0.1009999999999999,-6.507999999999999,0,0.386,117.717,4,0.426,0,0,0,0,1,1GE25yzgEySnrutWTyOPI1,HAZARD
1013,0.00724,0.738,166250,0.675,0.0,1,0.111,-5.542999999999999,1,0.319,185.02,4,0.5720000000000001,0,0,0,0,1,1v6qWqeNHLyuWRrZXtjs5O,95.50
1017,0.212,0.754,192080,0.597,0.0,7,0.0866,-7.809,1,0.38,150.089,4,0.347,0,0,0,0,1,7caP3UAf8ZtIMVpWfEIA4H,Battle Cry
1020,0.254,0.6729999999999999,98116,0.942,0.00613,8,0.281,0.432,1,0.127,124.99,4,0.2319999999999999,0,0,0,0,1,1YG5qygc5DcX3UtwglJOe6,Ain't Been Happy (Demo)
1021,0.0862,0.813,120021,0.813,1.09e-05,10,0.141,-4.801,0,0.3339999999999999,176.03599999999997,4,0.196,0,0,0,0,1,2JZ97ejRtVeKEMtPmmO2JI,Quit Talking
1023,0.0036299999999999,0.7879999999999999,98090,0.82,0.012,7,0.15,-3.5660000000000003,1,0.226,196.024,3,0.212,0,0,0,0,1,76fHckyYc9YOoqnjAW09cB,Birds Eye
1024,0.0125,0.608,240577,0.88,1.93e-06,8,0.0867,-4.375,1,0.0865,155.0,4,0.265,0,0,0,0,1,7yMYiVY7bmMg7njjtgTmXz,AbsoluteHorror
1027,0.04,0.846,130157,0.635,3.34e-05,1,0.0608,-8.088,1,0.365,127.144,4,0.258,0,0,0,0,1,7yUq6fBiGcdq0QWRe4oJtA,Dead Body Vandal
1028,0.0445,0.818,111340,0.7440000000000001,0.000731,0,0.0936,-6.593,0,0.153,193.976,4,0.435,0,0,0,0,1,7k9OlLKV0pPeKQCEYfSCqv,Severance
1033,0.183,0.7340000000000001,172662,0.555,0.0,1,0.109,-5.303,0,0.0579,139.024,4,0.24,0,0,0,0,1,5rQCG2Hqm1VtQIdCA53TZy,MENTAL SLAVERY
1035,0.396,0.787,124232,0.435,0.0,11,0.0713,-12.083,0,0.649,169.99,4,0.204,0,0,0,0,1,58orasu4acwvl06LdyRCyH,Wya?
1038,0.0024,0.6459999999999999,160007,0.6859999999999999,0.000965,8,0.113,-7.329,1,0.204,132.064,4,0.125,0,0,0,0,1,632oXLeztIO9X2J0z8RAYn,Kid Soulja
1041,0.00683,0.713,79182,0.7759999999999999,0.2239999999999999,7,0.136,-5.95,1,0.3229999999999999,119.798,5,0.0666,0,0,0,0,1,6A2ZeRGTvi8Q5NXRtZxevP,Blade
1045,0.0109,0.944,133385,0.483,1.24e-06,8,0.168,-8.136000000000001,1,0.326,129.955,4,0.258,0,0,0,0,1,4Fr8C4FhQYiFmQvGyTFInT,Trees
1046,0.00733,0.9,130000,0.52,0.0,6,0.122,-5.059,0,0.335,150.07,4,0.369,0,0,0,0,1,4phK6aEabT4BUEZL7NNoaQ,Miami
1048,0.00744,0.883,84000,0.586,0.00983,1,0.0911,-10.227,1,0.435,140.028,4,0.0959,0,0,0,0,1,58kaiVr0BIkZu0IaNZmQWA,False Start
1049,0.0508,0.8959999999999999,119500,0.419,0.000695,11,0.11,-10.219,1,0.282,126.032,4,0.2019999999999999,0,0,0,0,1,57gaBSN0yvprdzTAkelD9p,Basher
1052,0.0396,0.6859999999999999,186269,0.688,0.6990000000000001,1,0.176,-8.062000000000001,0,0.0431,133.971,4,0.235,0,0,1,1,1,7K7lgd5pFHxoBk4mV0Iw6s,Wipe My Face With Blood
1055,0.0773,0.82,81006,0.5870000000000001,1.15e-05,0,0.565,-4.807,1,0.223,201.874,4,0.0904,0,0,0,0,1,7eOfzMzmfzmEw84bWzRU8m,KILL ME BITCH
1057,0.0427,0.746,149244,0.6609999999999999,9.04e-06,10,0.14,-7.657999999999999,0,0.268,118.972,4,0.181,0,0,0,0,1,7KmaqxaakNs8frMSc4a0Bc,Chernobyl
1058,0.00748,0.6829999999999999,120308,0.78,0.000288,1,0.1969999999999999,-3.935,1,0.0779,149.988,4,0.092,0,0,0,0,1,22SiQROjopll1UAbMeJg2i,I Broke the Keyboard Again
1059,0.00581,0.743,146210,0.655,0.000131,1,0.0909,-6.5120000000000005,1,0.349,169.94099999999997,4,0.243,0,0,0,0,1,6Ap7XtS9jx7Hx5i3hhBAXB,Incognito
1060,0.0704,0.7120000000000001,86706,0.489,0.0,1,0.0941,-10.333,1,0.4,155.02100000000002,4,0.089,0,0,0,0,1,0hXPaU2f2GSKF6qzm8K6ne,Bone Marrow
1061,0.131,0.794,170475,0.674,0.000396,10,0.11,-7.737999999999999,1,0.441,160.02200000000002,4,0.127,0,0,0,0,1,5xzpvaTlweGguSNwdG3BKG,Dullflesh?
1062,0.0002379999999999,0.26,83447,0.972,0.0,8,0.31,-1.364,1,0.541,190.138,4,0.228,0,0,0,0,1,3DyuyljBxetKQgRth756QB,MidnightFistFight V2
1064,0.000299,0.4539999999999999,168602,0.753,0.00113,8,0.0828,-7.025,1,0.0417,159.732,3,0.106,0,1,0,0,1,5IQcoz57aROu48ztjgN0oj,Night Terror
1066,0.151,0.669,130909,0.6759999999999999,0.0,1,0.1,-4.474,1,0.0953,176.035,4,0.0748,0,0,0,0,1,5iYlLkX8achLyCzO1QxhzF,Burner
1069,0.00259,0.346,155087,0.906,1.09e-06,6,0.4029999999999999,-2.665,1,0.4039999999999999,150.29,4,0.506,0,0,0,0,1,5wOhTr8lvrUbkMm7gCoY8E,Heat Seekers
1070,0.313,0.4029999999999999,194872,0.524,0.0,0,0.136,-6.015,1,0.0795,143.796,1,0.157,0,0,0,0,1,3Tk6x32NHbiyWwgNIRBsbe,Till the End
1075,0.0237,0.476,123661,0.7809999999999999,0.0,0,0.114,-4.71,1,0.103,186.948,3,0.175,0,0,0,0,1,2Z4luUc9BQHrEwSSJ1eg0q,ProductOfDrugs (Prod. The Virus and Antidote)
1076,0.0409999999999999,0.537,219154,0.4,0.0,9,0.0917,-13.532,1,0.41,145.86,4,0.153,0,0,0,0,1,0P9rK38MhcujO35AHbRsF9,AGORA
1083,0.0279,0.922,143962,0.59,0.0,8,0.131,-8.065,1,0.118,120.041,4,0.165,0,0,0,0,1,17QvK29kQKSS22CaTVMg39,Air Headz
1084,0.0224,0.894,206413,0.63,0.121,1,0.111,-9.544,1,0.187,134.999,4,0.217,0,0,0,0,1,0hJwdHUQBzWvgdj5TfzRIb,4 Quarters
1088,0.231,0.619,142994,0.948,5.15e-05,6,0.155,-4.384,0,0.2269999999999999,194.936,4,0.317,0,0,0,0,1,2tKdXeUtDmfF3zK4RIUu4R,Colors
1089,0.0167,0.861,152177,0.275,0.0,8,0.0704,-12.778,1,0.474,120.004,4,0.121,0,0,0,0,1,6f5s15jSQcxUbViphPCwLk,Stamina
1098,0.3329999999999999,0.67,150047,0.497,1.51e-06,11,0.099,-8.199,0,0.218,180.194,4,0.265,0,0,0,0,1,6x8Wh7ErcsxrN58PUsqwCO,Blakehomie
1103,0.0679,0.578,120163,0.84,1.27e-05,0,0.108,-4.831,1,0.0554,200.286,4,0.1169999999999999,0,0,0,0,1,41GkP0CoqbNz5T3IA5LUiX,Rain Walk / Detox Freestyle
1105,0.0412,0.527,212032,0.652,0.0,9,0.134,-7.194,1,0.462,165.454,4,0.156,0,0,0,0,1,5XBFYZY5GPYdkcNt5BnQRv,BERSERK
1107,0.0521,0.631,176555,0.634,0.000504,1,0.0903,-5.17,0,0.0362,145.004,4,0.236,0,0,0,0,1,1QQjQ1V1ic4EQjVlXRTmTV,Spider Web
1109,0.1369999999999999,0.8420000000000001,108382,0.912,0.0,10,0.365,-7.927,0,0.446,196.082,4,0.528,0,0,0,0,1,0wcWvS93BccuPs82d4Cf8b,DNA
1110,0.000822,0.621,181272,0.7909999999999999,0.0,1,0.1669999999999999,-6.018,1,0.0268,214.682,4,0.368,0,0,0,0,1,3LybI9SuXKP6idiFYOsdzE,Wrong1
1114,0.0145,0.727,151429,0.825,0.0,2,0.118,-3.245,1,0.103,167.97400000000002,4,0.389,0,0,0,0,1,3er7NHWboyZoPFwFu1VZuq,Mosh Pit Killa
1115,0.492,0.532,193024,0.66,0.0,1,0.288,-5.167000000000001,1,0.107,214.018,4,0.0638,0,0,0,0,1,5lwLNf4b19amrc3OnsQiuJ,Zion
1122,0.0501,0.7120000000000001,123587,0.6679999999999999,0.0,4,0.253,-8.526,0,0.0386,172.03599999999997,4,0.217,0,0,0,0,1,5A5I22otsloR7rmsiIq0R8,HighSchool
1123,0.1,0.741,162011,0.652,0.0,10,0.089,-8.182,0,0.327,129.989,4,0.447,0,0,0,0,1,0rYESN5UQqq6egEAZL0wXf,I Want Smoke
1129,0.00316,0.5670000000000001,162713,0.65,0.000129,8,0.13,-4.997,1,0.0501,170.137,4,0.207,0,0,0,0,1,7z8IiQGXOfcVJJRvIYIc29,We Will Never Be
1131,0.0269,0.777,172147,0.693,0.0,6,0.0734,-10.306,0,0.52,166.058,4,0.147,0,0,0,0,1,4Sh5u4s0X4SsmzEyNv61Yt,Battle Scars
1132,0.121,0.784,125083,0.79,1.7199999999999998e-05,5,0.208,-6.696000000000001,1,0.178,116.953,4,0.2289999999999999,0,0,0,0,1,5muW7wto6Fl9sOoT1mybPY,looklook!
1134,0.000877,0.797,180452,0.797,0.0,7,0.294,-5.4110000000000005,1,0.28,119.992,4,0.422,0,0,0,0,1,5A6wY8VPQqDce8ZfZ9Eitk,CLUTCHIN
1135,0.27,0.804,160518,0.62,0.0,10,0.111,-6.555,1,0.316,203.916,4,0.23,0,0,0,0,1,5v4OzV1vShjVohPcltV4JB,O' MY LORD
1142,0.00261,0.774,120121,0.521,0.00166,9,0.109,-8.671,1,0.239,169.878,4,0.18,0,0,0,0,1,1Ui9Kx9EY6S1tzNj2OEDKk,PARASYTE
1143,0.0264,0.469,261798,0.696,0.0,11,0.125,-4.355,0,0.0388,220.148,4,0.135,0,0,0,0,1,4dPnlgwhbgnomXBlBoiJda,HEART
1144,0.0058,0.429,164310,0.593,1.51e-06,1,0.13,-9.674,1,0.405,167.016,4,0.442,0,0,0,0,1,36rVUAsAX9qg1QbNDPTS6E,Regular
1146,0.00848,0.851,130534,0.413,0.00246,4,0.125,-7.395,0,0.476,147.251,4,0.0534,0,0,0,0,1,2p0gTUwxo9IY9gcUJRnwba,Changed
1149,0.00412,0.855,133218,0.7440000000000001,0.0,11,0.107,-5.497000000000001,1,0.252,204.068,4,0.215,0,1,1,1,1,5Q1ZLGCZ4WksRCgt6ayBWi,Case 19 (feat. $NOT)
1150,0.187,0.76,86500,0.959,0.0,1,0.324,-4.446000000000001,1,0.439,170.118,4,0.7090000000000001,1,0,0,0,1,0gE7H4Jq33b0nuZ1kC2CSD,SCRAPE II
1152,0.0179,0.755,101851,0.695,0.0,9,0.107,-5.962999999999999,1,0.26,128.063,4,0.493,0,0,0,0,1,2ooF4088y5L72c4YTEJQoB,YuNg BrAtZ
1156,0.0789,0.8009999999999999,154800,0.792,0.0,2,0.893,-7.119,1,0.254,200.108,4,0.222,0,0,0,0,1,7Ivr59Q3WzlTGFuuUoY2eX,50 Reasons Why
1158,0.00894,0.6659999999999999,135764,0.932,0.0,2,0.41,-5.575,1,0.664,168.02,4,0.524,0,0,0,0,1,4RsWA8YFk3Yp8aVV9loOlL,Modelo
1159,0.0805,0.8959999999999999,219433,0.471,0.000484,8,0.103,-6.885,1,0.144,137.981,4,0.19,1,0,0,0,1,79BEWAXee2PS5U4R1TaXZ3,No Hook
1160,0.0439,0.645,89143,0.81,0.0,1,0.391,-4.658,1,0.1639999999999999,140.1,4,0.324,0,1,1,1,1,4OL0gl76ceCdDhAcvOFOOS,She Died Now I Love Her
1162,0.00045,0.912,178923,0.696,0.0227,1,0.78,-4.018,1,0.33,129.987,4,0.351,0,0,0,0,1,7BFb4NieUsvMIJVB7qjoJf,You've come to the right place for a burial!
1163,0.00056,0.705,187977,0.685,0.0,8,0.284,-5.8020000000000005,0,0.294,154.88299999999998,4,0.341,0,0,0,0,1,76Dpwu17wxBigWdFVutAvm,2FIDDY!
1164,0.000254,0.6920000000000001,155381,0.872,0.0,1,0.131,-4.476,1,0.231,143.221,4,0.4039999999999999,0,0,0,0,1,1rpBNextKnV7zh7zELbJek,MURDER IT!
1165,0.0143,0.7659999999999999,145090,0.603,0.0,2,0.124,-5.74,0,0.147,160.063,4,0.098,0,0,0,0,1,12waHPcIZDcGL4JBViFJFh,AIN'T YO THERAPIST
1166,0.125,0.7979999999999999,134727,0.708,0.0,5,0.089,-4.699,1,0.0493,115.037,4,0.305,0,0,1,0,1,1T3xQUbBi9L1Yt5gc5ObZa,YOU SHOULD GO
1167,0.00628,0.72,143882,0.762,0.0,1,0.1169999999999999,-6.212999999999999,1,0.373,160.216,4,0.143,0,0,0,0,1,5uIxSO9vhS743h3YbQUeWY,Luv Dem Gun Sounds
1170,0.089,0.617,110960,0.591,0.0,1,0.114,-4.915,0,0.0843,160.078,4,0.2269999999999999,0,0,0,0,1,6uDrRADAoejyyOLXbf2hdq,THE BALLOONS
1174,0.0109,0.486,123000,0.652,0.0,7,0.0904,-5.625,0,0.0289999999999999,160.04399999999998,4,0.149,0,1,1,1,1,0SxpALM2KOkpKnBr9MV0Xc,Looking for Love
1175,0.0044399999999999,0.537,174968,0.647,0.0,7,0.139,-7.566,0,0.0414,165.94099999999997,4,0.155,0,0,0,0,1,0eBVCAlrXSMXlnY0uaIYul,What You Need
1178,0.0705,0.627,200568,0.481,1.14e-06,5,0.186,-7.961,1,0.17,158.053,4,0.0993,0,0,0,0,1,5RLjAEaIjmwJ2uEmRTBdHu,Sky Dream
1182,0.396,0.603,177267,0.5429999999999999,0.0053799999999999,10,0.0989,-7.779,0,0.204,119.835,4,0.0709,0,0,0,0,1,4Eg7CMC93X3w1eLHyVWeOl,Overtime
1183,0.0367,0.8340000000000001,89187,0.407,0.0,10,0.1159999999999999,-8.686,1,0.3779999999999999,139.945,4,0.304,0,0,0,0,1,7xkunO7i45iRJZVjD97bKB,Loyalty
1186,0.00373,0.9,139389,0.7829999999999999,0.0,10,0.183,-4.498,0,0.228,168.52599999999998,4,0.626,0,0,0,0,1,77P0uQtLdrw80B7neg4RBa,KILL'EM
1188,0.0343,0.743,208865,0.7140000000000001,0.0,1,0.109,-5.414,1,0.359,160.001,4,0.319,0,0,0,0,1,0QdJ8cWC5KDeOk5MxF7zcX,THROW DAT SET FT. B GIBS
1190,0.017,0.653,146787,0.539,1.26e-06,1,0.3879999999999999,-9.942,0,0.37,159.99,4,0.347,0,0,0,0,1,3rpeu79MYV2uEYK76LKYtL,big oof
1191,0.146,0.667,142975,0.7340000000000001,0.00473,1,0.095,-5.171,1,0.22,135.891,4,0.1689999999999999,0,0,0,0,1,4bMzfUQg6LreG8BQDazQy7,YOU HUMANS MAKE ME SICK
1193,0.0218,0.818,167989,0.773,1.05e-05,0,0.1639999999999999,-4.908,1,0.3879999999999999,159.93,4,0.288,0,0,0,0,1,48HwLYhnFHRg4r77Ihai3N,Opp Block Spinners
1195,0.0293,0.441,117080,0.833,0.0,8,0.0796,-4.935,1,0.113,119.885,4,0.305,0,0,0,0,1,4h1hOFMvgEZvgdoPfLP0pF,Black Saturday
